loop_run1_single_reading.thisRepN;loop_run1_single_reading.thisTrialN;loop_run1_single_reading.thisN;loop_run1_single_reading.thisIndex;loop_run2_single_nback.thisRepN;loop_run2_single_nback.thisTrialN;loop_run2_single_nback.thisN;loop_run2_single_nback.thisIndex;loop_dual_task_blocks.thisRepN;loop_dual_task_blocks.thisTrialN;loop_dual_task_blocks.thisN;loop_dual_task_blocks.thisIndex;TriggerCount;TriggerTime;colour;global_onset_time;onset_time_rel2trigger;target;nback_response;nback_RT;duration;text_nr;trial_nr;block_nr_exp;run_nr;block_nr_run;block_name;n-back_level;word;question;button_pressed;chosen_ans;ans_correct;participant;session;testing_mode;RT_per_rectangle_oneback_single;RT_per_rectangle_twoback_single;RT_per_letter_baseline;RT_per_letter_oneback_dual;RT_per_letter_twoback_dual;date;expName;psychopyVersion;frameRate
;;;;0;0;0;0;;;;;;;#88BA3F;1024.874853;28.98949981;False;correct rejection;None;2000;;10;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1027.100738;31.21538496;False;correct rejection;None;2000;;11;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1029.326639;33.44128585;True;hit;559.6170425;2000;;12;3;2;1;2back_single_main_no_click;2;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1031.552505;35.66715193;False;correct rejection;None;2000;;13;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1033.778433;37.89308;True;hit;506.2599182;2000;;14;3;2;1;2back_single_main_no_click;2;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1036.004316;40.118963;False;correct rejection;None;2000;;15;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1038.230165;42.34481192;True;hit;972.7871418;2000;;16;3;2;1;2back_single_main_no_click;2;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1040.456034;44.57068086;False;correct rejection;None;2000;;17;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1042.681898;46.79654479;False;correct rejection;None;2000;;18;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1044.907796;49.02244282;False;correct rejection;None;2000;;19;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1047.133659;51.2483058;False;correct rejection;None;2000;;20;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1049.359571;53.47421789;True;hit;399.7609615;2000;;21;3;2;1;2back_single_main_no_click;2;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1051.585446;55.70009279;False;correct rejection;None;2000;;22;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1053.811313;57.92595983;False;correct rejection;None;2000;;23;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1056.037208;60.15185499;False;correct rejection;None;2000;;24;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1058.263095;62.37774181;False;correct rejection;None;2000;;25;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1060.488959;64.60360599;False;correct rejection;None;2000;;26;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1062.714857;66.82950401;False;correct rejection;None;2000;;27;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1064.940767;69.05541396;False;correct rejection;None;2000;;28;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1067.166662;71.28130889;False;correct rejection;None;2000;;29;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1069.392498;73.50714493;True;hit;413.0330086;2000;;30;3;2;1;2back_single_main_no_click;2;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1071.618411;75.73305798;False;correct rejection;None;2000;;31;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1073.84426;77.95890689;False;correct rejection;None;2000;;32;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1076.07014;80.1847868;False;correct rejection;None;2000;;33;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1078.296028;82.41067481;False;correct rejection;None;2000;;34;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1080.521894;84.63654089;False;correct rejection;None;2000;;35;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1082.747776;86.86242294;False;correct rejection;None;2000;;36;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1084.973659;89.08830595;True;miss;None;2000;;37;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1087.199557;91.31420398;True;hit;1052.824974;2000;;38;3;2;1;2back_single_main_no_click;2;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1089.425535;93.54018188;False;correct rejection;None;2000;;39;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1091.65131;95.76595688;False;correct rejection;None;2000;;40;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1093.877266;97.99191284;False;correct rejection;None;2000;;41;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1096.103082;100.2177289;False;correct rejection;None;2000;;42;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1098.328968;102.443615;False;correct rejection;None;2000;;43;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1100.554852;104.6694989;False;correct rejection;None;2000;;44;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1102.78074;106.8953869;False;correct rejection;None;2000;;45;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1105.006599;109.1212459;False;correct rejection;None;2000;;46;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1107.232501;111.3471479;False;correct rejection;None;2000;;47;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1109.458376;113.5730228;False;correct rejection;None;2000;;48;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1111.684256;115.798903;True;hit;812.8731251;2000;;49;3;2;1;2back_single_main_no_click;2;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1113.910151;118.0247979;False;correct rejection;None;2000;;50;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1116.136015;120.2506618;False;correct rejection;None;2000;;51;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1118.361888;122.4765348;False;correct rejection;None;2000;;52;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1120.58779;124.7024369;False;correct rejection;None;2000;;53;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1122.813669;126.9283159;False;correct rejection;None;2000;;54;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1125.039547;129.1541939;False;correct rejection;None;2000;;55;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1127.265426;131.3800728;False;correct rejection;None;2000;;56;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#D292F3;1129.491307;133.6059539;True;hit;533.023119;2000;;57;3;2;1;2back_single_main_no_click;2;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#2AB7EF;1131.717195;135.8318419;False;correct rejection;None;2000;;58;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#88BA3F;1133.943087;138.057734;False;correct rejection;None;2000;;59;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;#F989A2;1136.168969;140.2836158;False;correct rejection;None;2000;;60;3;2;1;2back_single_main_no_click;2;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#88BA3F;1147.378401;151.493048;False;correct rejection;None;673;;1;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1148.271595;152.3862419;False;correct rejection;None;676;;2;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1149.164617;153.279264;True;hit;559.5870018;679;;3;4;2;2;1back_single_main_no_click;1;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#F989A2;1150.057717;154.172364;False;correct rejection;None;682;;4;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1150.964027;155.0786738;False;correct rejection;None;685;;5;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#88BA3F;1151.870357;155.9850039;False;correct rejection;None;688;;6;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1152.776679;156.891326;False;correct rejection;None;691;;7;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#F989A2;1153.683056;157.797703;False;correct rejection;None;694;;8;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#88BA3F;1154.602692;158.7173388;False;correct rejection;None;697;;9;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1155.522356;159.6370029;False;correct rejection;None;700;;10;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1156.442049;160.5566959;False;false alarm;426.2480736;703;;11;4;2;2;1back_single_main_no_click;1;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#F989A2;1157.36171;161.476357;False;correct rejection;None;706;;12;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#88BA3F;1158.281383;162.3960299;False;correct rejection;None;709;;13;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#F989A2;1159.214398;163.3290448;False;correct rejection;None;712;;14;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1160.147394;164.2620409;False;correct rejection;None;715;;15;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1161.080416;165.1950629;False;correct rejection;None;718;;16;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#88BA3F;1162.013403;166.1280499;False;correct rejection;None;721;;17;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#88BA3F;1162.959709;167.0743558;True;hit;399.7049332;724;;18;4;2;2;1back_single_main_no_click;1;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1163.906071;168.0207179;False;correct rejection;None;727;;19;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#F989A2;1164.852413;168.9670599;False;correct rejection;None;730;;20;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1165.798748;169.9133949;False;correct rejection;None;733;;21;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1166.758411;170.8730578;True;hit;412.9679203;736;;22;4;2;2;1back_single_main_no_click;1;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1167.718064;171.832711;False;correct rejection;None;739;;23;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#F989A2;1168.677725;172.792372;False;correct rejection;None;742;;24;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#F989A2;1169.637381;173.752028;True;hit;612.8659248;745;;25;4;2;2;1back_single_main_no_click;1;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#F989A2;1170.597056;174.7117028;True;miss;None;748;;26;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1171.570041;175.6846879;False;correct rejection;None;751;;27;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#88BA3F;1172.543038;176.6576848;False;correct rejection;None;754;;28;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#F989A2;1173.516032;177.6306789;False;correct rejection;None;757;;29;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1174.489023;178.6036699;False;correct rejection;None;760;;30;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1175.475394;179.5900409;False;correct rejection;None;763;;31;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#88BA3F;1176.461681;180.5763278;False;correct rejection;None;766;;32;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1177.447998;181.562645;False;correct rejection;None;769;;33;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1178.43429;182.5489368;True;hit;452.9700279;772;;34;4;2;2;1back_single_main_no_click;1;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1179.420618;183.535265;False;correct rejection;None;775;;35;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1180.420252;184.534899;True;hit;426.3100624;778;;36;4;2;2;1back_single_main_no_click;1;;;1;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#88BA3F;1181.419896;185.5345428;False;correct rejection;None;781;;37;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#D292F3;1182.419549;186.5341959;False;correct rejection;None;784;;38;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
;;;;1;0;1;0;;;;;;;#2AB7EF;1183.419193;187.5338399;False;correct rejection;None;787;;39;4;2;2;1back_single_main_no_click;1;;;NA;;;MA01;1;no;670;1992;62;138;276;2024-08-22_08h56.49.616;EXNAT_3_fMRI_Psychopy2023.1.3;03.01.23;75.02153538
