loop_run1_single_reading.thisRepN,loop_run1_single_reading.thisTrialN,loop_run1_single_reading.thisN,loop_run1_single_reading.thisIndex,TriggerCount,TriggerTime,colour,global_onset_time,onset_time_rel2trigger,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr_exp,run_nr,block_nr_run,block_name,n-back_level,word,question,button_pressed,chosen_ans,ans_correct,participant,session,testing_mode,RT_per_rectangle_oneback_single,RT_per_rectangle_twoback_single,RT_per_letter_baseline,RT_per_letter_oneback_dual,RT_per_letter_twoback_dual,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,#D292F3,1046.8146698474884,101.61938190460205,None,None,None,1280.1651247049997,text_07,84,1,1,1,Reading_Baseline_main_no_click,None,Tempelanlage.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1048.1072978973389,102.91200995445251,None,None,None,994.2293962902814,text_07,85,1,1,1,Reading_Baseline_main_no_click,None,Die,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1049.1072399616241,103.9119520187378,None,None,None,1185.491100627568,text_07,86,1,1,1,Reading_Baseline_main_no_click,None,Forscher,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1050.306529045105,105.11124110221863,None,None,None,1093.8403929246497,text_07,87,1,1,1,Reading_Baseline_main_no_click,None,gehen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1051.4130029678345,106.21771502494812,None,None,None,1093.8403929246497,text_07,88,1,1,1,Reading_Baseline_main_no_click,None,davon,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1052.5187990665436,107.32351112365723,None,None,None,1050.3274004183786,text_07,89,1,1,1,Reading_Baseline_main_no_click,None,"aus,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1053.571781873703,108.37649393081665,None,None,None,1050.3274004183786,text_07,90,1,1,1,Reading_Baseline_main_no_click,None,dass,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1054.6247310638428,109.42944312095642,None,None,None,1050.3274004183786,text_07,91,1,1,1,Reading_Baseline_main_no_click,None,ihre,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1055.679090976715,110.48380303382874,None,None,None,1093.8403929246497,text_07,92,1,1,1,Reading_Baseline_main_no_click,None,Größe,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1056.7841980457306,111.58891010284424,None,None,None,1093.8403929246497,text_07,93,1,1,1,Reading_Baseline_main_no_click,None,sogar,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1057.8907358646393,112.69544792175293,None,None,None,994.2293962902814,text_07,94,1,1,1,Reading_Baseline_main_no_click,None,New,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1058.890419960022,113.69513201713562,None,None,None,1050.3274004183786,text_07,95,1,1,1,Reading_Baseline_main_no_click,None,York,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1059.9432489871979,114.74796104431152,None,None,None,1247.5895781956824,text_07,96,1,1,1,Reading_Baseline_main_no_click,None,übertroffen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1061.1964468955994,116.00115895271301,None,None,None,1093.8403929246497,text_07,97,1,1,1,Reading_Baseline_main_no_click,None,haben,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1062.3028008937836,117.10751295089722,None,None,None,1159.452479065786,text_07,98,1,1,1,Reading_Baseline_main_no_click,None,könnte.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1063.475623846054,118.28033590316772,None,None,None,1093.8403929246497,text_07,99,1,1,1,Reading_Baseline_main_no_click,None,Damit,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1064.5812718868256,119.38598394393921,None,None,None,994.2293962902814,text_07,100,1,1,1,Reading_Baseline_main_no_click,None,ist,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1065.5820610523224,120.38677310943604,None,None,None,1280.1651247049997,text_07,101,1,1,1,Reading_Baseline_main_no_click,None,""Groß-Angkor"",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1066.8737349510193,121.67844700813293,None,None,None,994.2293962902814,text_07,102,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1067.873363018036,122.67807507514954,None,None,None,994.2293962902814,text_07,103,1,1,1,Reading_Baseline_main_no_click,None,mit,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1068.8732209205627,123.67793297767639,None,None,None,1159.452479065786,text_07,104,1,1,1,Reading_Baseline_main_no_click,None,Abstand,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1070.0463738441467,124.85108590126038,None,None,None,1129.3930964994706,text_07,105,1,1,1,Reading_Baseline_main_no_click,None,größte,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1071.1791949272156,125.98390698432922,None,None,None,1308.069789214931,text_07,106,1,1,1,Reading_Baseline_main_no_click,None,vorindustrielle,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1072.4989359378815,127.30364799499512,None,None,None,1185.491100627568,text_07,107,1,1,1,Reading_Baseline_main_no_click,None,Siedlung,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1073.698098897934,128.5028109550476,None,None,None,994.2293962902814,text_07,108,1,1,1,Reading_Baseline_main_no_click,None,der,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1074.6979439258575,129.5026559829712,None,None,None,1093.8403929246497,text_07,109,1,1,1,Reading_Baseline_main_no_click,None,Welt.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1075.8041260242462,130.60883808135986,None,None,None,1129.3930964994706,text_07,110,1,1,1,Reading_Baseline_main_no_click,None,Selbst,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1076.936863899231,131.7415759563446,None,None,None,994.2293962902814,text_07,111,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1077.9367809295654,132.74149298667908,None,None,None,1185.491100627568,text_07,112,1,1,1,Reading_Baseline_main_no_click,None,riesigen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1079.1371638774872,133.94187593460083,None,None,None,1129.3930964994706,text_07,113,1,1,1,Reading_Baseline_main_no_click,None,Städte,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1080.2691860198975,135.0738980770111,None,None,None,994.2293962902814,text_07,114,1,1,1,Reading_Baseline_main_no_click,None,der,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1081.2701029777527,136.07481503486633,None,None,None,1050.3274004183786,text_07,115,1,1,1,Reading_Baseline_main_no_click,None,Maya,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1082.3355090618134,137.140221118927,None,None,None,1229.004093133839,text_07,116,1,1,1,Reading_Baseline_main_no_click,None,erscheinen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1083.5748929977417,138.37960505485535,None,None,None,1159.452479065786,text_07,117,1,1,1,Reading_Baseline_main_no_click,None,dagegen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1084.7481088638306,139.5528209209442,None,None,None,1159.452479065786,text_07,118,1,1,1,Reading_Baseline_main_no_click,None,winzig.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1085.9204759597778,140.72518801689148,None,None,None,994.2293962902814,text_07,119,1,1,1,Reading_Baseline_main_no_click,None,Die,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1086.9204189777374,141.72513103485107,None,None,None,1185.491100627568,text_07,120,1,1,1,Reading_Baseline_main_no_click,None,Forscher,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1088.1197938919067,142.92450594902039,None,None,None,1129.3930964994706,text_07,121,1,1,1,Reading_Baseline_main_no_click,None,fanden,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1089.2531740665436,144.05788612365723,None,None,None,1185.491100627568,text_07,122,1,1,1,Reading_Baseline_main_no_click,None,außerdem,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1090.4523000717163,145.25701212882996,None,None,None,1159.452479065786,text_07,123,1,1,1,Reading_Baseline_main_no_click,None,"heraus,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1091.6252899169922,146.43000197410583,None,None,None,1050.3274004183786,text_07,124,1,1,1,Reading_Baseline_main_no_click,None,dass,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1092.6784119606018,147.48312401771545,None,None,None,1129.3930964994706,text_07,125,1,1,1,Reading_Baseline_main_no_click,None,Angkor,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1093.8109278678894,148.61563992500305,None,None,None,1050.3274004183786,text_07,126,1,1,1,Reading_Baseline_main_no_click,None,eine,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1094.8644218444824,149.66913390159607,None,None,None,1264.55679670866,text_07,127,1,1,1,Reading_Baseline_main_no_click,None,hydraulische,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1096.1435749530792,150.94828701019287,None,None,None,1093.8403929246497,text_07,128,1,1,1,Reading_Baseline_main_no_click,None,Stadt,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1097.2498610019684,152.05457305908203,None,None,None,1050.3274004183786,text_07,129,1,1,1,Reading_Baseline_main_no_click,None,war.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1098.3026719093323,153.10738396644592,None,None,None,1050.3274004183786,text_07,130,1,1,1,Reading_Baseline_main_no_click,None,Dank,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1099.3560349941254,154.160747051239,None,None,None,1093.8403929246497,text_07,131,1,1,1,Reading_Baseline_main_no_click,None,eines,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1100.4624390602112,155.26715111732483,None,None,None,1280.1651247049997,text_07,132,1,1,1,Reading_Baseline_main_no_click,None,komplizierten,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1101.7555248737335,156.56023693084717,None,None,None,1354.165600937456,text_07,133,1,1,1,Reading_Baseline_main_no_click,None,Bewässerungssystems,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1103.1145129203796,157.9192249774933,None,None,None,1159.452479065786,text_07,134,1,1,1,Reading_Baseline_main_no_click,None,konnten,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1104.2871809005737,159.09189295768738,None,None,None,994.2293962902814,text_07,135,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1105.2868490219116,160.09156107902527,None,None,None,1050.3274004183786,text_07,136,1,1,1,Reading_Baseline_main_no_click,None,mehr,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1106.339781999588,161.14449405670166,None,None,None,994.2293962902814,text_07,137,1,1,1,Reading_Baseline_main_no_click,None,als,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1107.3394539356232,162.14416599273682,None,None,None,1050.3274004183786,text_07,138,1,1,1,Reading_Baseline_main_no_click,None,eine,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1108.3933460712433,163.19805812835693,None,None,None,1159.452479065786,text_07,139,1,1,1,Reading_Baseline_main_no_click,None,Million,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1109.5658540725708,164.37056612968445,None,None,None,1185.491100627568,text_07,140,1,1,1,Reading_Baseline_main_no_click,None,Bewohner,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1110.765366077423,165.57007813453674,None,None,None,1185.491100627568,text_07,141,1,1,1,Reading_Baseline_main_no_click,None,versorgt,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1111.9647550582886,166.76946711540222,None,None,None,1159.452479065786,text_07,142,1,1,1,Reading_Baseline_main_no_click,None,werden.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1113.1375210285187,167.94223308563232,None,None,None,1093.8403929246497,text_07,143,1,1,1,Reading_Baseline_main_no_click,None,Durch,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1114.24374294281,169.0484549999237,None,None,None,994.2293962902814,text_07,144,1,1,1,Reading_Baseline_main_no_click,None,das,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1115.2435178756714,170.04822993278503,None,None,None,1159.452479065786,text_07,145,1,1,1,Reading_Baseline_main_no_click,None,riesige,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1116.4165358543396,171.22124791145325,None,None,None,1050.3274004183786,text_07,146,1,1,1,Reading_Baseline_main_no_click,None,Netz,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1117.4694428443909,172.27415490150452,None,None,None,994.2293962902814,text_07,147,1,1,1,Reading_Baseline_main_no_click,None,aus,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1118.4692709445953,173.27398300170898,None,None,None,1185.491100627568,text_07,148,1,1,1,Reading_Baseline_main_no_click,None,"Flüssen,",,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1119.668928861618,174.4736409187317,None,None,None,1159.452479065786,text_07,149,1,1,1,Reading_Baseline_main_no_click,None,Kanälen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1120.8415849208832,175.64629697799683,None,None,None,994.2293962902814,text_07,150,1,1,1,Reading_Baseline_main_no_click,None,und,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1121.841383934021,176.64609599113464,None,None,None,1185.491100627568,text_07,151,1,1,1,Reading_Baseline_main_no_click,None,Stauseen,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1123.0407609939575,177.84547305107117,None,None,None,994.2293962902814,text_07,152,1,1,1,Reading_Baseline_main_no_click,None,hat,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1124.0403158664703,178.84502792358398,None,None,None,994.2293962902814,text_07,153,1,1,1,Reading_Baseline_main_no_click,None,die,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1125.0402028560638,179.8449149131775,None,None,None,1320.6548008367572,text_07,154,1,1,1,Reading_Baseline_main_no_click,None,mittelalterliche,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1126.3730719089508,181.17778396606445,None,None,None,1093.8403929246497,text_07,155,1,1,1,Reading_Baseline_main_no_click,None,Stadt,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1127.4792079925537,182.28392004966736,None,None,None,1185.491100627568,text_07,156,1,1,1,Reading_Baseline_main_no_click,None,mehrmals,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1128.6785399913788,183.48325204849243,None,None,None,975.0,text_07,157,1,1,1,Reading_Baseline_main_no_click,None,im,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1129.6649160385132,184.46962809562683,None,None,None,1050.3274004183786,text_07,158,1,1,1,Reading_Baseline_main_no_click,None,Jahr,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1130.7179119586945,185.5226240158081,None,None,None,1050.3274004183786,text_07,159,1,1,1,Reading_Baseline_main_no_click,None,Reis,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1131.7710008621216,186.57571291923523,None,None,None,1129.3930964994706,text_07,160,1,1,1,Reading_Baseline_main_no_click,None,ernten,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1132.9041850566864,187.70889711380005,None,None,None,1159.452479065786,text_07,161,1,1,1,Reading_Baseline_main_no_click,None,können.,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1134.0766880512238,188.8814001083374,None,None,None,994.2293962902814,text_07,162,1,1,1,Reading_Baseline_main_no_click,None,Das,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1135.0766098499298,189.88132190704346,None,None,None,1247.5895781956824,text_07,163,1,1,1,Reading_Baseline_main_no_click,None,verschaffte,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#F989A2,1136.329442024231,191.1341540813446,None,None,None,994.2293962902814,text_07,164,1,1,1,Reading_Baseline_main_no_click,None,den,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#88BA3F,1137.3293550014496,192.13406705856323,None,None,None,1208.4587925805629,text_07,165,1,1,1,Reading_Baseline_main_no_click,None,Bewohnern,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#D292F3,1138.541908979416,193.34662103652954,None,None,None,1093.8403929246497,text_07,166,1,1,1,Reading_Baseline_main_no_click,None,nicht,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1139.6480250358582,194.4527370929718,None,None,None,994.2293962902814,text_07,167,1,1,1,Reading_Baseline_main_no_click,None,nur,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
0,0,0,0,,,#2AB7EF,1140.647850036621,195.45256209373474,None,None,None,1093.8403929246497,text_07,168,1,1,1,Reading_Baseline_main_no_click,None,volle,,,,,OA01,001,no,1500,2000,195,250,500,2024-08-22_11h39.36.650,EXNAT_3_fMRI_Psychopy2023.1.3,2023.1.3,75.03052701815521,
